sex,id,is_recid,rand
Male,48,1,0.962756251
Male,71,0,0.123582535
Male,56,0,0.86310548
Female,63,0,0.189535003
Male,76,1,0.517892072
Male,22,0,0.433987581
Male,116,0,0.315279085
Male,114,1,0.487853927
Male,37,1,0.973488811
Female,31,0,0.383264542
Female,14,0,0.787171028
Female,93,0,0.429365695
Male,117,0,0.933466623
Male,120,1,0.04917622
Female,53,1,0.139118423
Female,75,0,0.282029094
Male,58,0,0.050127803
Male,40,1,0.399423699
Male,70,0,0.144207057
Male,32,0,0.903432246
Male,117,0,0.317063857
Male,90,1,0.826086678
Male,56,0,0.332629344
Female,100,0,0.784333306
Female,89,0,0.304204944
Female,9,1,0.213202364
Male,17,0,0.365054865
Female,102,1,0.524683735
Male,62,1,0.273146953
Male,112,0,0.796746511
Female,91,0,0.22008363
Female,46,0,0.029212471
Male,94,0,0.846862121
Male,27,1,0.157909833
Female,75,0,0.14052902
Female,59,1,0.668541265
Male,32,0,0.067588719
Female,46,0,0.893517553
Male,20,0,0.810689434
Male,28,1,0.469316696
Male,2,1,0.428945552
Male,1,0,0.447004017
Female,14,0,0.750305354
Male,114,1,0.245451467
Male,70,0,0.213809537
Female,51,0,0.817841955
Female,23,0,0.920713563
Female,102,1,0.019511376
Female,97,1,0.023455844
Female,88,0,0.181482822
Female,102,1,0.194933505
Female,95,1,0.085233442
Male,107,0,0.703906112
Female,93,0,0.507635447
Female,101,0,0.626906166
Female,96,0,0.832166595
Female,97,1,0.883616643
Female,82,0,0.4936887
Female,61,0,0.926399349
Male,120,1,0.403190101
Female,66,0,0.004840841
Female,51,0,0.036342524
Male,71,0,0.07944374
Male,56,0,0.369272514
Female,33,1,0.258287438
Female,89,0,0.239297781
Female,91,0,0.787965499
Male,117,0,0.869819341
Female,88,0,0.416222455
Male,113,0,0.799409284
Female,38,0,0.298098591
Female,63,0,0.356437223
Male,107,0,0.462198688
Male,67,1,0.120481856
Female,51,0,0.347163952
Male,22,0,0.723560634
Male,22,0,0.542250651
Female,46,0,0.883113867
Female,38,0,0.480551082
Female,13,0,0.428349298
Female,89,0,0.495095675
Female,87,1,0.003550246
Male,117,0,0.630795484
Female,59,1,0.196403722
Female,66,0,0.377936603
Female,9,1,0.895907511
Male,67,1,0.604486014
Female,108,1,0.473533363
Female,43,1,0.36364172
Male,22,0,0.610060697
Male,57,1,0.041835225
Male,62,1,0.927537532
Female,85,1,0.381563861
Male,110,1,0.664287893
Female,88,0,0.133989092
Female,34,1,0.47658702
Female,85,1,0.34648433
Male,42,1,0.940421343
Male,25,0,0.446924062
Female,89,0,0.311994058
Female,66,0,0.172369048
Female,91,0,0.506045079
Male,1,0,0.617725649
Male,107,0,0.783475305
Female,3,0,0.205391161
Male,118,1,0.866833127
Male,18,0,0.436940184
Male,40,1,0.783792821
Male,2,1,0.766647359
Male,68,1,0.166927287
Female,43,1,0.60576014
Female,39,0,0.195925158
Male,118,1,0.413050783
Male,7,1,0.061724692
Male,68,1,0.323914523
Male,112,0,0.088478417
Male,32,0,0.864241144
Male,22,0,0.992615708
Female,108,1,0.938804084
Female,91,0,0.026149414
Female,44,1,0.689032819
Female,31,0,0.900973685
Male,20,0,0.689882472
Male,42,1,0.981521262
Male,76,1,0.467326249
Male,76,1,0.099578774
Male,78,0,0.205638394
Male,6,1,0.601580751
Male,120,1,0.908919437
Female,45,0,0.990248864
Female,51,0,0.233520092
Male,50,0,0.927054384
Female,33,1,0.494030791
Male,84,1,0.630517435
Female,39,0,0.358773337
Female,80,0,0.073427796
Male,47,0,0.236967083
Male,52,1,0.666984282
Female,97,1,0.7239765
Female,11,1,0.248288995
Female,33,1,0.297384458
Female,81,1,0.414633697
Female,11,1,0.634073982
Male,32,0,0.795967083
Female,41,0,0.336113496
Female,104,1,0.60265646
Male,84,1,0.184662384
Male,4,1,0.195978072
Female,11,1,0.276413665
Female,88,0,0.364259655
Male,7,1,0.010119863
Male,26,1,0.498043925
Male,120,1,0.95438981
Female,82,0,0.098936357
Female,5,1,0.881021312
Male,47,0,0.496678989
Female,79,0,0.166006392
Male,60,1,0.948793154
Female,95,1,0.005877812
Female,61,0,0.322367527
Female,34,1,0.347451018
Female,111,0,0.071053255
Male,76,1,0.304733058
Male,37,1,0.561831147
Female,63,0,0.339235843
Male,94,0,0.54653711
Male,55,0,0.50069594
Female,63,0,0.741927584
Female,111,0,0.809345057
Male,40,1,0.336462136
Female,119,1,0.226603668
Male,32,0,0.932383856
Female,102,1,0.717444098
Female,115,1,0.624718003
Female,36,1,0.157231727
Female,102,1,0.302096368
Female,23,0,0.025958875
Female,45,0,0.196748161
Female,29,0,0.32516874
Male,17,0,0.416573194
Male,4,1,0.826157065
Female,9,1,0.911832084
Male,57,1,0.345714318
Female,5,1,0.715417179
Male,105,0,0.089209364
Female,14,0,0.459732084
Male,62,1,0.991768151
Female,95,1,0.115100295
Female,51,0,0.696012828
Female,49,1,0.153085578
Female,79,0,0.112366933
Female,29,0,0.019762701
Male,24,0,0.293196278
Female,14,0,0.772439741
Male,58,0,0.409730269
Male,17,0,0.322764482
Male,92,0,0.85937289
Male,2,1,0.508065483
Female,106,1,0.154065536
Female,109,1,0.374242577
Male,92,0,0.912844405
Female,5,1,0.646636193
Male,22,0,0.887816967
Male,19,0,0.284987997
Female,9,1,0.990676052
Male,4,1,0.076858226
Male,55,0,0.876743282
Female,29,0,0.472233258
Female,45,0,0.587060551
Male,105,0,0.596806801
Female,51,0,0.562266094
Female,51,0,0.545222068
Female,29,0,0.510283661
Male,110,1,0.799446121
Male,28,1,0.339944365
Male,94,0,0.018279856
Male,117,0,0.983067467
Female,33,1,0.267452467
Female,108,1,0.642691095
Male,8,0,0.664770548
Male,105,0,0.15836812
Male,55,0,0.406149357
Male,78,0,0.355136099
Male,28,1,0.575171091
Male,40,1,0.94811286
Female,91,0,0.909227939
Male,105,0,0.070389826
Male,116,0,0.989345892
Female,106,1,0.345424238
Male,25,0,0.799082102
Male,118,1,0.461998676
Male,114,1,0.069972107
Female,9,1,0.698295335
Male,68,1,0.648334495
Female,29,0,0.355341733
Male,58,0,0.445534428
Female,108,1,0.660892221
Female,41,0,0.213052361
Male,26,1,0.821551475
Female,3,0,0.14115348
Male,26,1,0.167024355
Female,63,0,0.920572654
Female,102,1,0.492531385
Female,101,0,0.539532093
Male,22,0,0.548971606
Male,7,1,0.547776286
Male,42,1,0.88350392
Female,96,0,0.075402452
Female,36,1,0.04780196
Male,21,1,0.072991716
Male,114,1,0.763721021
Female,85,1,0.186703797
Female,14,0,0.836660413
Male,17,0,0.512868823
Male,26,1,0.675299171
Female,91,0,0.072161791
Male,70,0,0.68885576
Male,4,1,0.004744462
Female,61,0,0.436970788
Female,64,1,0.248191231
Male,18,0,0.600754049
Male,58,0,0.659660753
Female,72,0,0.012541427
Female,97,1,0.137824606
Female,99,0,0.212742216
Male,42,1,0.189744767
Female,51,0,0.8876219
Female,85,1,0.065640483
Female,43,1,0.763996868
Female,96,0,0.962320228
Female,36,1,0.245652051
Female,64,1,0.943344326
Male,50,0,0.911293203
Male,55,0,0.202865039
Female,33,1,0.584545346
Male,76,1,0.501081797
Female,41,0,0.887686794
Female,97,1,0.538021559
Male,2,1,0.078176739
Male,28,1,0.06749588
Male,78,0,0.786399082
Male,94,0,0.393171816
Male,56,0,0.230026269
Female,34,1,0.857165664
Female,80,0,0.183895566
Male,18,0,0.320569415
Male,58,0,0.420042607
Male,40,1,0.582484369
Male,17,0,0.506013426
Male,83,0,0.606734804
Female,34,1,0.463345796
Male,92,0,0.921731184
Female,109,1,0.660271016
Female,109,1,0.508328169
Male,103,0,0.442932
Male,21,1,0.491602793
Male,35,1,0.185953098
Female,11,1,0.073478832
Male,37,1,0.889393529
Female,101,0,0.194345987
Male,114,1,0.93241763
Female,89,0,0.626665074
Male,42,1,0.613775183
Female,81,1,0.475850868
Male,117,0,0.250434391
Male,56,0,0.952186954
Male,73,0,0.952167943
Female,54,1,0.632941877
Female,109,1,0.783757538
Female,69,1,0.13182329
Female,39,0,0.652253502
Male,22,0,0.399334851
Male,70,0,0.313196897
Male,71,0,0.843697802
Male,24,0,0.918240381
Female,5,1,0.669293744
Female,119,1,0.234280108
Male,26,1,0.665531837
Female,89,0,0.944306644
Male,78,0,0.276575044
Female,59,1,0.399067271
Female,51,0,0.218406535
Male,116,0,0.512881088
Male,78,0,0.377622038
Female,13,0,0.2117596
Male,118,1,0.929874799
Male,58,0,0.953200849
Male,116,0,0.597516606
Female,89,0,0.008617089
Male,90,1,0.223733219
Female,75,0,0.378550561
Male,18,0,0.49111239
Male,12,1,0.36299921
Male,22,0,0.208792588
Male,4,1,0.164132971
Male,28,1,0.199388619
Male,35,1,0.749496408
Male,112,0,0.57992464
Male,22,0,0.555568779
Male,62,1,0.122223078
Male,1,0,0.102801887
Male,1,0,0.713670028
Female,99,0,0.800968663
Male,2,1,0.969049643
Female,16,0,0.516181681
Female,49,1,0.407012294
Male,84,1,0.232990638
Male,12,1,0.506480923
Male,65,0,0.98786135
Female,81,1,0.072855984
Female,69,1,0.317731409
Female,98,1,0.037492407
Male,117,0,0.346378779
Female,79,0,0.2202679
Male,50,0,0.463134237
Female,10,1,0.354015924
Female,111,0,0.394268859
Male,28,1,0.383662094
Male,90,1,0.426032469
Male,105,0,0.539063045
Male,12,1,0.824595515
Female,93,0,0.216632093
Female,3,0,0.880796742
Female,31,0,0.98511728
Male,62,1,0.473545859
Female,104,1,0.186841594
Male,60,1,0.125731298
Male,74,1,0.77350654
Male,6,1,0.200845929
Male,67,1,0.336962353
Female,30,1,0.641461634
Male,112,0,0.736943424
Female,23,0,0.493516065
Female,115,1,0.028531171
Female,111,0,0.500582897
Female,33,1,0.247022475
Male,4,1,0.949230098
Female,104,1,0.133567804
Male,56,0,0.97390495
Female,30,1,0.335235465
Female,100,0,0.022940486
Female,102,1,0.348927125
Male,71,0,0.644935037
Male,7,1,0.799555412
Female,93,0,0.163549095
Male,107,0,0.144138638
Female,99,0,0.84788854
Male,26,1,0.806545312
Male,57,1,0.015664711
Female,33,1,0.013173086
Female,102,1,0.95530582
Female,106,1,0.977783756
Female,66,0,0.389832713
Female,45,0,0.394899094
Male,25,0,0.900483471
Male,42,1,0.291272744
Female,72,0,0.780598034
Female,101,0,0.220728702
Male,62,1,0.135235237
Male,4,1,0.469337657
Male,50,0,0.008347815
Female,3,0,0.235762347
Female,82,0,0.421995915
Male,28,1,0.267374204
Male,21,1,0.494791501
Female,66,0,0.225273518
Male,8,0,0.783197747
Female,9,1,0.602764759
Female,64,1,0.656747171
Male,48,1,0.732898695
Male,78,0,0.329669449
Female,3,0,0.003362513
Male,67,1,0.130072027
Female,41,0,0.143190146
Female,33,1,0.566724272
Female,106,1,0.819543064
Female,53,1,0.98667355
Female,30,1,0.616048333
Female,89,0,0.379197267
Female,54,1,0.135518444
Female,93,0,0.397394628
Male,67,1,0.990768692
Male,77,1,0.406856572
Female,72,0,0.496056882
Female,69,1,0.940351076
Female,91,0,0.119352292
Female,104,1,0.972005556
Female,108,1,0.342531962
Female,39,0,0.714930411
Female,111,0,0.5283042
Male,20,0,0.387459214
Male,83,0,0.161993811
Male,19,0,0.87722787
Female,36,1,0.032976213
Male,42,1,0.655621787
Female,86,1,0.15435244
Female,85,1,0.365859009
Male,57,1,0.473997212
Female,3,0,0.097521977
Female,61,0,0.299504478
Male,50,0,0.790575926
Male,17,0,0.100463425
Male,47,0,0.490466141
Female,111,0,0.486502272
Female,10,1,0.571362948
Male,65,0,0.581290591
Male,4,1,0.938095986
Male,47,0,0.038437328
Male,40,1,0.574656258
Male,62,1,0.49828064
Male,28,1,0.525081396
Female,36,1,0.811869745
Female,88,0,0.845805662
Female,115,1,0.210067651
Male,17,0,0.640813917
Male,84,1,0.871081505
Male,120,1,0.161370726
Female,66,0,0.730923369
Male,62,1,0.411203642
Male,47,0,0.767707523
Female,115,1,0.797994141
Male,77,1,0.033202075
Female,93,0,0.410790046
Female,41,0,0.347884409
Male,56,0,0.977142943
Male,58,0,0.966193395
Female,53,1,0.838358325
Male,32,0,0.298347936
Female,81,1,0.889943902
Male,19,0,0.225314194
Female,99,0,0.04755215
Female,33,1,0.367862156
Male,114,1,0.246730756
Female,82,0,0.813942168
Male,52,1,0.786587
Male,55,0,0.373878819
Male,8,0,0.059871704
Female,104,1,0.978993454
Male,35,1,0.667062357
Female,81,1,0.608208563
Female,29,0,0.32386879
Female,53,1,0.125170984
Female,59,1,0.295634503
Male,6,1,0.858997765
Female,91,0,0.070919219
Male,73,0,0.488583157
Female,79,0,0.476452282
Female,54,1,0.453378446
Female,23,0,0.394262855
Male,2,1,0.685538402
Female,49,1,0.856305162
Male,15,1,0.1137684
Male,24,0,0.295704926
Female,89,0,0.662141695
Male,120,1,0.805276751
Female,5,1,0.13065739
Female,10,1,0.935541988
Female,46,0,0.406364832
Male,120,1,0.555424601
Female,29,0,0.956804291
Male,103,0,0.778149824
Female,41,0,0.874518254
Female,72,0,0.220732973
Male,78,0,0.925421452
Female,98,1,0.497997767
Male,37,1,0.959505654
Female,69,1,0.454954335
Female,30,1,0.045423
Female,9,1,0.714303797
Female,109,1,0.152339783
Female,99,0,0.823092427
Female,63,0,0.904473126
Male,19,0,0.075014453
Male,114,1,0.059568644
Male,120,1,0.84508556
Female,33,1,0.503503853
Male,55,0,0.237569282
Female,9,1,0.201662268
Male,55,0,0.835682744
Female,96,0,0.522958447
Male,48,1,0.426970501
Male,84,1,0.058103759
Female,82,0,0.418684221
Male,27,1,0.067904544
Male,18,0,0.758291384
Female,115,1,0.323577797
Female,81,1,0.555317925
Female,98,1,0.067960384
Male,117,0,0.136711328
Female,82,0,0.066636013
Female,66,0,0.191359708
Male,90,1,0.84395237
Male,78,0,0.565853822
Female,44,1,0.843392441
Male,15,1,0.286270512
Female,72,0,0.576500059
Female,109,1,0.291773129
Female,63,0,0.379170903
Female,46,0,0.385342508
Female,66,0,0.230801783
Female,54,1,0.659577391
Female,59,1,0.294339308
Male,6,1,0.704946756
Male,17,0,0.618207528
Female,34,1,0.954709259
Female,79,0,0.962166269
Male,22,0,0.157610516
Male,117,0,0.998288322
Male,110,1,0.019575629
Female,99,0,0.808770764
Male,90,1,0.514428824
Male,48,1,0.388915963
Female,115,1,0.452877131
Female,108,1,0.424856039
Female,46,0,0.907604689
Male,24,0,0.213977243
Male,65,0,0.237721519
Male,58,0,0.597605975
Female,11,1,0.174968908
Male,1,0,0.916419355
Female,49,1,0.879017355
Male,7,1,0.843725764
Female,29,0,0.856356223
Female,100,0,0.580017599
Male,40,1,0.348921816
Male,25,0,0.56800198
Male,120,1,0.638928474
Female,11,1,0.846509797
Male,6,1,0.015403816
Female,63,0,0.797814339
Male,73,0,0.58062509
Female,89,0,0.74762113
Male,8,0,0.281748778
Female,30,1,0.208448052
Female,66,0,0.555220647
Female,85,1,0.149629788
Male,56,0,0.032363979
Male,60,1,0.571112462
Female,101,0,0.03843462
Female,69,1,8.61809E-05
Female,79,0,0.79173665
Female,85,1,0.008984693
Female,104,1,0.829184774
Female,45,0,0.088457105
Female,61,0,0.528711563
Male,107,0,0.474632767
Female,9,1,0.837161756
Female,53,1,0.51809905
Female,46,0,0.736323473
Female,81,1,0.842040304
Female,59,1,0.859443606
Female,33,1,0.865925177
Female,45,0,0.944479604
Male,7,1,0.418216481
Male,113,0,0.629225679
Female,79,0,0.11153845
Female,99,0,0.677837246
Male,25,0,0.379592092
Female,10,1,0.080413181
Male,83,0,0.097165188
Female,81,1,0.741228342
Female,80,0,0.050913207
Male,62,1,0.881313453
Male,90,1,0.154636851
Male,118,1,0.892621953
Male,60,1,0.583566306
Male,19,0,0.295694279
Female,31,0,0.741262145
Female,51,0,0.595184092
Male,67,1,0.863919314
Male,7,1,0.895247534
Male,56,0,0.893192662
Male,60,1,0.54230501
Male,62,1,0.108731611
Male,40,1,0.045727091
Female,10,1,0.760680116
Male,58,0,0.617410411
Male,37,1,0.823895602
Male,105,0,0.504736977
Male,32,0,0.106090539
Female,5,1,0.199151064
Male,84,1,0.354035177
Female,101,0,0.655656825
Female,95,1,0.513629127
Female,53,1,0.739550396
Male,120,1,0.742340879
Female,41,0,0.519770109
Female,29,0,0.231659083
Male,32,0,0.183731343
Male,55,0,0.533739925
Female,86,1,0.844245522
Female,39,0,0.866740974
Female,93,0,0.239113468
Male,21,1,0.830100393
Male,62,1,0.111559115
Female,69,1,0.135308739
Male,47,0,0.644949285
Male,55,0,0.626817218
Male,116,0,0.0101902
Male,22,0,0.92589359
Male,73,0,0.155504445
Male,1,0,0.740395806
Male,24,0,0.488583686
Female,39,0,0.020555606
Male,118,1,0.640248251
Female,9,1,0.987103062
Male,67,1,0.585416497
Male,105,0,0.275940906
Female,46,0,0.070088595
Male,25,0,0.88943059
Male,21,1,0.674923282
Female,88,0,0.447274272
Female,16,0,0.555649552
Male,120,1,0.832106277
Female,115,1,0.177563259
Female,51,0,0.019685434
Male,25,0,0.23774838
Female,11,1,0.567253759
Female,95,1,0.121957849
Female,93,0,0.332423271
Male,107,0,0.983672321
Male,120,1,0.221267475
Female,102,1,0.657411939
Male,60,1,0.527042558
Male,112,0,0.003528746
Female,95,1,0.967615202
Male,47,0,0.95888721
Female,104,1,0.572636996
Male,42,1,0.587683847
Female,86,1,0.024297794
Female,39,0,0.734520907
Female,34,1,0.8864192
Male,117,0,0.721200393
Male,112,0,0.710760099
Male,105,0,0.061046889
Female,69,1,0.423852684
Female,59,1,0.207227634
Male,110,1,0.544839811
Male,103,0,0.607624897
Female,82,0,0.484326193
Male,74,1,0.043906105
Female,66,0,0.383797374
Female,79,0,0.76758237
Female,81,1,0.066931307
Male,48,1,0.546942787
Male,52,1,0.297643514
Male,12,1,0.802720486
Female,99,0,0.145670643
Female,16,0,0.972015994
Female,16,0,0.983099045
Male,27,1,0.463090472
Female,88,0,0.286751246
Female,109,1,0.661396515
Female,101,0,0.288914386
Male,68,1,0.256454264
Female,91,0,0.502497911
Female,96,0,0.350480332
Female,104,1,0.940870864
Female,11,1,0.785289361
Male,117,0,0.937262041
Female,23,0,0.285326969
Female,119,1,0.061934371
Female,88,0,0.529687036
Male,32,0,0.065123477
Male,77,1,0.960822947
Male,107,0,0.732306266
Female,102,1,0.394174338
Female,66,0,0.636308645
Female,97,1,0.343402242
Female,31,0,0.981695686
Male,74,1,0.039082096
Male,32,0,0.865679413
Male,67,1,0.3491237
Male,47,0,0.103029418
Male,37,1,0.426490987
Female,3,0,0.669231027
Male,58,0,0.741019958
Male,22,0,0.828480251
Female,99,0,0.133394281
Male,118,1,0.491979542
Female,80,0,0.02274737
Female,34,1,0.036182089
Female,93,0,0.975729729
Male,32,0,0.371160036
Male,55,0,0.743049837
Female,41,0,0.334462596
Male,25,0,0.319930557
Male,118,1,0.283365526
Male,15,1,0.488541294
Male,120,1,0.180658177
Female,88,0,0.639098027
Female,119,1,0.500369826
Female,59,1,0.139411723
Female,31,0,0.545786621
Female,86,1,0.543570364
Male,120,1,0.874157274
Male,73,0,0.099459031
Female,13,0,0.382171705
Male,17,0,0.520505669
Female,33,1,0.00215215
Female,44,1,0.190828747
Male,21,1,0.643710029
Male,67,1,0.148048109
Female,80,0,0.227144812
Female,5,1,0.820057196
Male,12,1,0.109596737
Male,32,0,0.958185708
Female,80,0,0.10595958
Male,84,1,0.644862908
Female,30,1,0.204435389
Male,78,0,0.28264408
Female,119,1,0.765092791
Female,81,1,0.12955817
Female,81,1,0.636057497
Male,117,0,0.907612908
Female,45,0,0.42112258
Female,46,0,0.310884484
Male,113,0,0.149622523
Female,3,0,0.922181183
Male,116,0,0.816114731
Male,40,1,0.816830713
Female,9,1,0.189141648
Male,22,0,0.88783973
Male,71,0,0.363470257
Female,43,1,0.393879387
Male,76,1,0.487344156
Female,34,1,0.949924095
Female,44,1,0.794092324
Female,9,1,0.411150855
Female,5,1,0.041002864
Female,33,1,0.208260493
Male,77,1,0.56241011
Female,99,0,0.249939027
Female,111,0,0.700020842
Female,9,1,0.483338194
Male,71,0,0.859400904
Female,96,0,0.010186543
Female,54,1,0.245014979
Male,105,0,0.986867489
Female,11,1,0.012028083
Female,91,0,0.474207473
Male,94,0,0.122891194
Female,29,0,0.345354727
Female,63,0,0.489344881
Female,102,1,0.032728319
Female,23,0,0.094003959
Female,3,0,0.142116897
Female,95,1,0.008586589
Female,111,0,0.552976138
Male,57,1,0.653932777
Male,56,0,0.881537768
Male,103,0,0.62087024
Female,69,1,0.912184134
Female,109,1,0.768471667
Male,19,0,0.861414514
Female,51,0,0.278991091
Male,26,1,0.130595223
Male,8,0,0.091255267
Female,43,1,0.047001965
Female,59,1,0.643913492
Male,52,1,0.220963302
Female,102,1,0.938120441
